VIN,County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Latitude,Longitude
3MW5P7J08N,King,Seattle,WA,98115.0,2022,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.3008235,47.6862671
JTJKKCFZXP,Clallam,Port Angeles,WA,98363.0,2023,LEXUS,NX,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-123.5601786,48.1134045
WP0BA2Y17M,King,Seattle,WA,98117.0,2021,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.377938,47.690166
KM8KN4AE9N,Skagit,Anacortes,WA,98221.0,2022,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.6330168,48.4948674
WP1BE2AY5P,Thurston,Olympia,WA,98516.0,2023,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.78083,47.083975
LVYBR0AL6L,Snohomish,Mukilteo,WA,98275.0,2020,VOLVO,S90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.29943,47.912654
WVWPR7AU6H,King,Issaquah,WA,98027.0,2017,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.0402383,47.5276876
WAUBHBFW4P,King,Seattle,WA,98122.0,2023,AUDI,RS E-TRON GT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3128637,47.6104992
WMEEJ9AA8G,King,Seattle,WA,98136.0,2016,SMART,FORTWO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.3894209,47.5407358
WBY7Z6C54J,King,Bellevue,WA,98004.0,2018,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.202397,47.619252
WAUDJBFW2N,King,Kent,WA,98032.0,2022,AUDI,E-TRON GT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2612577,47.3821912
JTMCB3FVXP,Clark,Vancouver,WA,98665.0,2023,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.6615789,45.6809862
3FMTK1R44P,Pierce,Tacoma,WA,98421.0,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.4087851,47.2536367
3FMTK3R71M,Clark,Battle Ground,WA,98604.0,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.5256203,45.7875036
7JRBK0FP6M,Snohomish,Marysville,WA,98271.0,2021,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.214081,48.102812
W1KEG2CB6P,King,Seattle,WA,98109.0,2023,MERCEDES-BENZ,EQE-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3441532,47.6305366
KM8JBDA20N,Clark,Vancouver,WA,98665.0,2022,HYUNDAI,TUCSON,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.6615789,45.6809862
WBA7J2C56J,King,Kirkland,WA,98033.0,2018,BMW,740E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.1925969,47.676241
YV4BR0CM4M,King,Seattle,WA,98119.0,2021,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.36731,47.6377681
4JGGM5DB5R,King,Kirkland,WA,98034.0,2024,MERCEDES-BENZ,EQE-CLASS SUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2026532,47.7210518
5LMTJ5DZ7N,Clark,Vancouver,WA,98664.0,2022,LINCOLN,CORSAIR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.575383,45.620105
YV4ED3UA9N,King,Mercer Island,WA,98040.0,2022,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2283088,47.5737238
1G1RA6E48F,Jefferson,Port Townsend,WA,98368.0,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.7862046,48.1129794
WBY2Z6C56K,Pierce,Bonney Lake,WA,98391.0,2019,BMW,I8,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.1580794,47.1747959
WP1AH2AY4N,King,Mercer Island,WA,98040.0,2022,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2283088,47.5737238
3FMTK4SX7M,King,Issaquah,WA,98029.0,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.0209893,47.5632565
3MW5P7J09N,King,Bellevue,WA,98005.0,2022,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.167394,47.614119
WP1AH2AY0P,King,Kirkland,WA,98033.0,2023,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.1925969,47.676241
JTJAAAAB7R,King,Seattle,WA,98106.0,2024,LEXUS,RZ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3570816,47.5337116
4JGDX5FB2R,King,Seattle,WA,98146.0,2024,MERCEDES-BENZ,EQS-CLASS SUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3551826,47.5000521
YV4ER3GL2R,Clark,Vancouver,WA,98662.0,2024,VOLVO,C40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.579351,45.671668
WA13ABGE5M,King,Mercer Island,WA,98040.0,2021,AUDI,E-TRON SPORTBACK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.2283088,47.5737238
YV4ER3GL6R,King,Seattle,WA,98115.0,2024,VOLVO,C40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3008235,47.6862671
WBY2Z2C5XG,King,Kirkland,WA,98034.0,2016,BMW,I8,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2026532,47.7210518
KMHC75LD0L,Thurston,Olympia,WA,98513.0,2020,HYUNDAI,IONIQ,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.7654699,46.9970624
1FTBW3XK5N,King,Seattle,WA,98125.0,2022,FORD,TRANSIT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.304356,47.715668
WAUAHBFW9N,King,Renton,WA,98059.0,2022,AUDI,RS E-TRON GT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.134502,47.492627
WAUEJBFWXP,King,Seattle,WA,98117.0,2023,AUDI,E-TRON GT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.377938,47.690166
WA12AAGEXP,Cowlitz,Longview,WA,98632.0,2023,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.973463,46.15445
3FMTK1RM3P,King,Seattle,WA,98126.0,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3752214,47.5465949
3FA6P0PU0J,Snohomish,Marysville,WA,98270.0,2018,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.1515174,48.0650751
JHMZC5F35L,King,Seattle,WA,98118.0,2020,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.2753318,47.5411053
KMHCX5LD7N,Snohomish,Monroe,WA,98272.0,2022,HYUNDAI,IONIQ,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-121.968385,47.854897
5YJXCBE4XH,Kitsap,Bainbridge Island,WA,98110.0,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.5305071,47.6400595
KM8K33AG1L,Kitsap,Bainbridge Island,WA,98110.0,2020,HYUNDAI,KONA,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.5305071,47.6400595
JN1DF0BB9R,Kitsap,Bremerton,WA,98311.0,2024,NISSAN,ARIYA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.636245,47.62806
5YJSA1AC9D,King,Kenmore,WA,98028.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.2478069,47.75817
WVWKP7AU8F,Pierce,South Hill,WA,98373.0,2015,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.321505,47.1435291
1FMCU0LZ6N,Pierce,Gig Harbor,WA,98329.0,2022,FORD,ESCAPE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.7132619,47.3833498
WA11AAGE4N,King,Seattle,WA,98118.0,2022,AUDI,E-TRON SPORTBACK,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2753318,47.5411053
3FMTK1R46P,Pierce,Tacoma,WA,98421.0,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.4087851,47.2536367
YH4K14AA6C,Skagit,Bow,WA,98232.0,2012,FISKER,KARMA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.4202542,48.5607175
5UXKT0C58H,Clark,Vancouver,WA,98660.0,2017,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.6789987,45.6365338
5LMTJ5DZ8R,Chelan,Leavenworth,WA,98826.0,2024,LINCOLN,CORSAIR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-120.6860209,47.7095564
WMEFK9BA4J,King,Mercer Island,WA,98040.0,2018,SMART,EQ FORTWO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.2283088,47.5737238
YV4BR0CK0K,Snohomish,Edmonds,WA,98020.0,2019,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.3757836,47.800042
WAUMPBFF3G,King,Medina,WA,98039.0,2016,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2363532,47.621118
WP0AA2Y16N,King,Sammamish,WA,98074.0,2022,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.0430602,47.6259676
W1N9M1DB9P,King,Seattle,WA,98103.0,2023,MERCEDES-BENZ,EQB-CLASS,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3499053,47.673887
KM8KN4AE4P,King,Pacific,WA,98047.0,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.248919,47.264624
YV4BR0DM8L,King,Seattle,WA,98103.0,2020,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.3499053,47.673887
1FTBW1YK6P,King,Seattle,WA,98134.0,2023,FORD,TRANSIT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3290729,47.5773571
7JRBK0FP0M,Clark,Vancouver,WA,98660.0,2021,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.6789987,45.6365338
W1N0G5DB0L,King,Mercer Island,WA,98040.0,2020,MERCEDES-BENZ,GLC-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2283088,47.5737238
KNDJX3AE1F,King,Seattle,WA,98117.0,2015,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.377938,47.690166
5YJSA4H43F,King,Enumclaw,WA,98022.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-121.984383,47.2119951
1FADP3R41G,Clark,Vancouver,WA,98684.0,2016,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.5241377,45.6278995
WBA7J2C53J,King,Medina,WA,98039.0,2018,BMW,740E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2363532,47.621118
KNDCD3LD1L,King,Seattle,WA,98103.0,2020,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.3499053,47.673887
KNAGV4LD3K,King,Seattle,WA,98125.0,2019,KIA,OPTIMA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.304356,47.715668
1FTBW3XK6N,Spokane,Spokane,WA,99224.0,2022,FORD,TRANSIT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-117.4880843,47.6320646
VCF1EBU2XP,King,Mercer Island,WA,98040.0,2023,FISKER,OCEAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2283088,47.5737238
2C4RC1L76K,Clark,Vancouver,WA,98664.0,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.575383,45.620105
5YJXCDE48J,King,Sammamish,WA,98074.0,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.0430602,47.6259676
KM8JFDA20P,King,Shoreline,WA,98133.0,2023,HYUNDAI,TUCSON,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.342434,47.736655
KL8CK6S05G,King,Seattle,WA,98118.0,2016,CHEVROLET,SPARK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.2753318,47.5411053
5YJXCDE4XK,Clark,Vancouver,WA,98662.0,2019,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.579351,45.671668
YV4H60DL9P,Thurston,Olympia,WA,98502.0,2023,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.943445,47.059252
WA1VAAGE5M,Snohomish,Mukilteo,WA,98275.0,2021,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.29943,47.912654
YV4H60DE4P,Okanogan,Twisp,WA,98856.0,2023,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-120.1414067,48.367801
5YJXCDE43K,King,Clyde Hill,WA,98004.0,2019,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.202397,47.619252
JA3215H45H,Clark,Vancouver,WA,98662.0,2017,MITSUBISHI,I-MIEV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.579351,45.671668
5YJXCBE4XJ,Clark,Vancouver,WA,98664.0,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.575383,45.620105
KNDCC3LG9M,King,Seattle,WA,98103.0,2021,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3499053,47.673887
KM8K23AG7L,King,Seattle,WA,98103.0,2020,HYUNDAI,KONA,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.3499053,47.673887
1G1RE6E41E,King,Mercer Island,WA,98040.0,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.2283088,47.5737238
5YJXCDE28M,King,Newcastle,WA,98056.0,2021,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1819876,47.5098889
YV4BR0CK6N,King,Auburn,WA,98001.0,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2651204,47.3164638
1FTBW1YK7P,King,Redmond,WA,98052.0,2023,FORD,TRANSIT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1207376,47.6705374
1C4RJYB67N,Wahkiakum,Cathlamet,WA,98612.0,2022,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-123.38228,46.2005992
ZASPATDW2R,Kitsap,Bainbridge Island,WA,98110.0,2024,ALFA ROMEO,TONALE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.5305071,47.6400595
1G1RA6S5XK,Clark,Vancouver,WA,98661.0,2019,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.6238365,45.6456491
LVYBR0AL9K,Snohomish,Marysville,WA,98270.0,2019,VOLVO,S90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.1515174,48.0650751
WP0BE2A7XP,Jefferson,Port Ludlow,WA,98365.0,2023,PORSCHE,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.6906277,47.909901
WP1AE2AY4P,King,Redmond,WA,98052.0,2023,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.1207376,47.6705374
KM8KR4DE6R,King,Seattle,WA,98112.0,2024,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.300312,47.629782
YV4ED3UK5P,King,Seattle,WA,98136.0,2023,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3894209,47.5407358
WBY2Z2C59G,Clark,Vancouver,WA,98664.0,2016,BMW,I8,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.575383,45.620105
WA1G2AFY3N,King,Mercer Island,WA,98040.0,2022,AUDI,Q5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2283088,47.5737238
KNDCD3LD8L,King,Seattle,WA,98168.0,2020,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.297205,47.486649
WP1AE2AY3N,King,Mercer Island,WA,98040.0,2022,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2283088,47.5737238
5YJSA1CP6C,Pierce,Sumner,WA,98390.0,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.2337855,47.2055969
YV4BR0PK5J,Thurston,Olympia,WA,98502.0,2018,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.943445,47.059252
1GYKPPRL8R,King,Issaquah,WA,98027.0,2024,CADILLAC,LYRIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.0402383,47.5276876
YV4BR0DL5M,Pierce,Puyallup,WA,98374.0,2021,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2697305,47.1355186
5TDACAC65R,King,Seattle,WA,98103.0,2024,LEXUS,TX,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.3499053,47.673887
WBAJA9C57J,King,Des Moines,WA,98198.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.3145447,47.3984346
YV4BR0CMXK,San Juan,Lopez Island,WA,98261.0,2019,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.8826643,48.5053168
5YJXCDE40K,Kitsap,Bremerton,WA,98311.0,2019,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.636245,47.62806
1C4RJYC60N,King,Seattle,WA,98126.0,2022,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.3752214,47.5465949
3GNKDHRK3R,King,Seattle,WA,98136.0,2024,CHEVROLET,BLAZER EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3894209,47.5407358
5NMMCET10P,King,Seattle,WA,98117.0,2023,GENESIS,GV70,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.377938,47.690166
YV4BC0PL9H,Thurston,Tumwater,WA,98501.0,2017,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.8733203,47.0133209
YV4ED3UK2P,Snohomish,Everett,WA,98208.0,2023,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2032349,47.8956271
LYVBR0DK8K,King,Seattle,WA,98115.0,2019,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.3008235,47.6862671
W1KEG5DB1P,King,Mercer Island,WA,98040.0,2023,MERCEDES-BENZ,EQE-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2283088,47.5737238
YV4H60CX4P,Thurston,Olympia,WA,98513.0,2023,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.7654699,46.9970624
7JRH60FJ5R,King,Seattle,WA,98115.0,2024,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.3008235,47.6862671
WA1VCBGEXN,Snohomish,Mukilteo,WA,98275.0,2022,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.29943,47.912654
SADHC2S12K,King,Medina,WA,98039.0,2019,JAGUAR,I-PACE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.2363532,47.621118
KNDCM3LD3K,King,Seattle,WA,98178.0,2019,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2453,47.499708
5YJYGAED7M,King,Seattle,WA,98106.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3570816,47.5337116
KMHM24AC2P,King,Seattle,WA,98118.0,2023,HYUNDAI,IONIQ 6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2753318,47.5411053
WA16ABGE0R,King,Federal Way,WA,98023.0,2024,AUDI,Q8,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3581348,47.3097552
KMHC05LH3K,King,Seattle,WA,98118.0,2019,HYUNDAI,IONIQ,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.2753318,47.5411053
1G6RN1E45E,King,Renton,WA,98056.0,2014,CADILLAC,ELR,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.1819876,47.5098889
5YJXCBE45K,King,Newcastle,WA,98059.0,2019,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.134502,47.492627
W1KEG1CBXR,King,Seattle,WA,98134.0,2024,MERCEDES-BENZ,EQE-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3290729,47.5773571
WP1AE2AY6N,King,Seattle,WA,98117.0,2022,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.377938,47.690166
WA1LABGEXK,King,Seattle,WA,98112.0,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.300312,47.629782
5YJSA4H41F,King,Bothell,WA,98011.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.201408,47.754528
KNDPU3AFXP,King,Kirkland,WA,98034.0,2023,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.2026532,47.7210518
VCF1UBU23P,King,Seattle,WA,98118.0,2023,FISKER,OCEAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2753318,47.5411053
3MW39FS0XR,Clark,Vancouver,WA,98664.0,2024,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.575383,45.620105
1FADP3R48J,Thurston,Yelm,WA,98597.0,2018,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.5715761,46.9095798
WP0BA2Y10R,Spokane,Spokane,WA,99208.0,2024,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-117.4268937,47.7323627
KMHM34AC7R,King,Snoqualmie,WA,98065.0,2024,HYUNDAI,IONIQ 6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-121.8472211,47.5204834
3MW5P7J0XM,King,Redmond,WA,98052.0,2021,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.1207376,47.6705374
1G1FX6S05L,King,Vashon,WA,98070.0,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.466938,47.429244
YV4H600LXN,King,Mercer Island,WA,98040.0,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.2283088,47.5737238
5YJSA1E66R,King,Bellevue,WA,98004.0,2024,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.202397,47.619252
KM8KNDA80S,Clark,Ridgefield,WA,98642.0,2025,HYUNDAI,IONIQ 5 N,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.6958231,45.804249
3FMTK3SU1R,Whatcom,Bellingham,WA,98229.0,2024,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.442974,48.729016
WBY2Z4C57K,Snohomish,Mukilteo,WA,98275.0,2019,BMW,I8,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.29943,47.912654
3GPKHXRJ7R,Pierce,Fox Island,WA,98333.0,2024,HONDA,PROLOGUE,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.6380855,47.2577621
KMHM34AC1R,King,Bellevue,WA,98004.0,2024,HYUNDAI,IONIQ 6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.202397,47.619252
3FMTK4SX4M,King,Issaquah,WA,98029.0,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.0209893,47.5632565
WAUUPBFF5J,King,Issaquah,WA,98027.0,2018,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.0402383,47.5276876
KMUKCDSC5R,King,Kirkland,WA,98033.0,2024,GENESIS,GV60,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1925969,47.676241
5LMYJ8XYXL,Cowlitz,Woodland,WA,98674.0,2020,LINCOLN,AVIATOR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.7050688,45.9237749
5YJXCBE41J,King,Mercer Island,WA,98040.0,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.2283088,47.5737238
